state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
nc,2013,lower,HJR 271,Confirm Utilities Commission Appointment.,2013-03-12 01:24:37.819000,2014-03-05 01:14:33.935000,joint resolution,Commerce|State Agencies|Public Services|Executive Branch|Legislative Affairs
nc,2013,lower,HJR 36,Honor Joe Hege.,2013-02-05 19:39:23.647000,2014-03-05 01:13:47.806000,joint resolution,Resolutions|Legislative Affairs
nc,2013,lower,HJR 374,Rescind Constitutional Convention Calls.,2013-03-21 01:36:09.800000,2014-03-05 01:05:12.321000,joint resolution,Resolutions|Legislative Affairs
nc,2013,lower,HJR 444,Confirm Andrew T. Heath to Industrial Comm.,2013-03-28 02:26:25.935000,2014-03-05 01:09:55.714000,joint resolution,Commerce|State Agencies|Executive Branch|Legislative Affairs
nc,2013,lower,HJR 46,Honor Ed Jones.,2013-02-05 19:39:38.536000,2014-03-05 01:06:51.204000,joint resolution,Resolutions|Legislative Affairs
nc,2013,lower,HJR 494,Rowan County Defense of Religion Act of 2013.,2013-04-02 02:24:54.704000,2014-05-15 00:07:01.028000,joint resolution,Social Issues|Government Reform|Municipal and County Issues|Legislative Affairs
nc,2013,lower,HJR 514,Honor Pete Cunningham.,2013-04-03 03:07:02.455000,2014-03-05 01:10:04.973000,joint resolution,Resolutions|Other|Legislative Affairs
nc,2013,lower,HJR 55,Reform Workforce Development.,2013-02-05 19:39:48.175000,2014-03-05 01:06:45.922000,joint resolution,Commerce|Legislative Affairs|Labor and Employment
nc,2013,lower,HJR 599,Supporting Prayer Week in NC.,2013-04-13 03:11:56.936000,2014-03-05 01:14:08.935000,joint resolution,State Agencies|Social Issues|Executive Branch|Legislative Affairs
nc,2013,lower,HJR 64,Honor Legislative Bldg's 50th Anniversary.,2013-02-05 19:39:50.842000,2014-03-05 01:09:51.921000,joint resolution,State Agencies|Housing and Property|Resolutions|Public Services|Legislative Affairs
nc,2013,lower,HJR 708,Study Public Enterprise Systems/Use of Funds.,2013-05-01 03:17:04.598000,2014-03-05 01:15:39.541000,joint resolution,"Commerce|Municipal and County Issues|Legislative Affairs|Public Services|Budget, Spending, and Taxes|State Agencies"
nc,2013,lower,HJR 731,Study Vocational Training/Persons With IDD.,2013-04-13 03:12:47.940000,2014-12-03 01:25:28.265000,joint resolution,Legislative Affairs|Civil Liberties and Civil Rights|Labor and Employment|Health|State Agencies|Education
nc,2013,lower,HJR 819,Honor Bobby Harold Barbee.,2013-04-13 03:13:17.840000,2014-03-05 01:12:58.517000,joint resolution,Resolutions|Other|Legislative Affairs
nc,2013,lower,HJR 849,LRC/Improve Home Gun Safety.,2013-04-13 03:13:26.180000,2014-03-05 01:05:05.599000,joint resolution,State Agencies|Other|Guns|Legislative Affairs
nc,2013,lower,HJR 889,NCEMPA Negotiations.,2013-04-13 03:13:31.910000,2014-03-05 01:08:54.499000,joint resolution,Commerce|State Agencies|Legislative Affairs|Public Services|Municipal and County Issues
nc,2013,lower,HJR 898,Honor Walter Church.,2013-04-13 03:13:34.251000,2014-03-05 01:12:15.079000,joint resolution,Resolutions|Other|Legislative Affairs
nc,2013,lower,HJR 90,Honor Hayesville's 100th Anniversary.,2013-02-12 01:05:06.582000,2014-03-05 01:08:50.888000,joint resolution,Resolutions|Municipal and County Issues|Legislative Affairs
nc,2013,lower,HJR 901,Adjournment Resolution.,2014-08-16 00:02:46.972000,2014-08-20 00:02:38.742000,joint resolution,Commerce|Legal Issues|Legislative Affairs|Public Services|Housing and Property|State Agencies
nc,2013,lower,HJR 91,Honor NAACP's Anniversary.,2013-02-14 01:06:18.441000,2014-03-05 01:14:03.892000,joint resolution,"Resolutions|Federal, State, and Local Relations|Legislative Affairs|Civil Liberties and Civil Rights"
nc,2013,lower,HJR 999,LRC/Study Building Code Issues.,2013-04-19 03:17:50.831000,2014-03-05 01:15:30.085000,joint resolution,Housing and Property|State Agencies|Legislative Affairs
nc,2013,lower,HR 1,Temporary House Rules.,2013-01-10 00:09:39.476000,2014-07-03 00:25:31.166000,resolution,Resolutions|Legislative Affairs|Family and Children Issues
nc,2013,lower,HR 1003,Honor WSSU's Football Team.,2013-04-25 03:44:37.307000,2014-07-03 00:24:50.095000,resolution,Recreation|Municipal and County Issues|Legislative Affairs|Family and Children Issues|Resolutions|Education
nc,2013,lower,HR 1008,Honor Delta Sigma Theta's Founders.,2013-05-02 02:48:03.208000,2014-07-03 00:24:27.374000,resolution,"Family and Children Issues|Legislative Affairs|Sexual Orientation and Gender Issues|Federal, State, and Local Relations|Budget, Spending, and Taxes|Resolutions|Education|Business and Consumers"
nc,2013,lower,HR 1010,Honor Leander Respass.,2013-05-08 03:14:45.130000,2014-07-03 00:25:13.103000,resolution,Municipal and County Issues|Legislative Affairs|Public Services|Crime|Family and Children Issues|Resolutions|Civil Liberties and Civil Rights|Legal Issues
nc,2013,lower,HR 1012,Preliminary Emancipation Proclamation Exhibit.,2013-05-29 03:27:38.940000,2014-07-03 00:25:07.003000,resolution,Municipal and County Issues|Legislative Affairs|Civil Liberties and Civil Rights|Family and Children Issues|Arts and Humanities|Resolutions
nc,2013,lower,HR 1013,Honor Vollis Simpson.,2013-06-18 03:07:47.801000,2014-03-05 01:14:03.599000,resolution,Legislative Affairs|Resolutions|Arts and Humanities|Family and Children Issues
nc,2013,lower,HR 1014,Honor the Founders of the Town of Falcon.,2013-06-18 03:07:48.004000,2014-03-05 01:05:29.422000,resolution,Legislative Affairs|Resolutions|Municipal and County Issues|Family and Children Issues
nc,2013,lower,HR 1018,Honor China Grove's Founders.,2013-06-28 16:02:21.737000,2014-07-03 00:25:09.186000,resolution,Legislative Affairs|Resolutions|Municipal and County Issues|Family and Children Issues
nc,2013,lower,HR 1019,Honor Founders/Bethesda Presbyterian Church.,2013-07-11 02:10:00.896000,2014-07-03 00:24:13.367000,resolution,Legislative Affairs|Resolutions|Social Issues|Municipal and County Issues|Family and Children Issues
nc,2013,lower,HR 1020,Honor Toney Clayton Summey.,2013-07-17 02:13:53.169000,2014-07-03 00:24:52.438000,resolution,Family and Children Issues|Legislative Affairs|Public Services|Crime|Resolutions|Legal Issues
nc,2013,lower,HR 1021,Honor All-America Cities.,2013-07-17 02:13:53.284000,2014-07-03 00:25:38.899000,resolution,Legislative Affairs|Resolutions|Municipal and County Issues|Family and Children Issues
nc,2013,lower,HR 1022,Amend House Rules.,2013-07-25 02:15:10.833000,2014-04-02 00:27:06.755000,resolution,Legal Issues|Legislative Affairs|Crime|Family and Children Issues|Housing and Property|Resolutions
nc,2013,lower,HR 1053,Honor Robynn Spence.,2014-06-20 00:27:15.758000,2014-10-17 00:04:29.386000,resolution,Legislative Affairs|Resolutions|Sexual Orientation and Gender Issues|Judiciary|Municipal and County Issues
nc,2013,lower,HR 1130,Honor Veterans.,2014-05-21 00:07:43.007000,2014-12-03 01:25:48.507000,resolution,Military|Resolutions|Legislative Affairs|Family and Children Issues
nc,2013,lower,HR 1146,Set Date for Community College Election.,2014-05-21 00:08:17.538000,2014-12-03 01:26:13.146000,resolution,Family and Children Issues|Legislative Affairs|Campaign Finance and Election Issues|Resolutions|Education|State Agencies
nc,2013,lower,HR 1172,Hypertension Awareness Day.,2014-06-03 00:05:55.955000,2014-07-03 00:24:50.350000,resolution,Resolutions|Health|Legislative Affairs|Family and Children Issues
nc,2013,lower,HR 1175,Anniversary of First State House Session.,2014-06-03 00:07:51.611000,2014-12-03 01:26:36.565000,resolution,Resolutions|Legislative Affairs|Family and Children Issues
nc,2013,lower,HR 1180,Honor Fallen Soldiers.,2014-06-03 00:06:33.220000,2014-11-01 00:03:20.363000,resolution,Military|Resolutions|Legislative Affairs|Family and Children Issues
nc,2013,lower,HR 1206,House Select/Const. Convention of States.,2014-06-03 00:06:39.587000,2014-06-26 00:23:37.312000,resolution,Resolutions|Legislative Affairs
nc,2013,lower,HR 1227,Honoring the Highway Patrol.,2014-06-20 00:29:20.450000,2014-10-17 00:05:18.490000,resolution,Transportation|Legal Issues|Legislative Affairs|Crime|Resolutions|State Agencies
nc,2013,lower,HR 1254,"Veterans Bond, Stamp & Coin Program.",2014-06-03 00:07:27.767000,2014-07-03 00:25:31.014000,resolution,"Commerce|Family and Children Issues|Legislative Affairs|Labor and Employment|Budget, Spending, and Taxes|Military|Resolutions"
nc,2013,lower,HR 1256,Recognition for Merchant Marines.,2014-06-06 00:06:23.940000,2014-11-01 00:02:50.099000,resolution,Military|Resolutions|Labor and Employment|Legislative Affairs|Commerce
nc,2013,lower,HR 1257,Support North Carolina's Wild Horses.,2014-06-06 00:07:12.782000,2014-11-01 00:03:45.283000,resolution,Environmental|Legislative Affairs|Animal Rights and Wildlife Issues|Family and Children Issues|Resolutions
nc,2013,lower,HR 1258,Convention of the States/Article V.,2014-06-06 00:07:05.582000,2014-06-12 00:21:03.460000,resolution,Resolutions|Legislative Affairs
nc,2013,lower,HR 1259,Soldier's Reunion Anniversary.,2014-06-10 00:20:22.425000,2014-07-03 00:25:05.454000,resolution,Municipal and County Issues|Legislative Affairs|Family and Children Issues|Labor and Employment|Military|Resolutions
nc,2013,lower,HR 1260,Honor Officers Protecting Nat'l Resources.,2014-06-10 00:20:04.334000,2014-07-03 00:24:40.278000,resolution,Recreation|Legislative Affairs|Family and Children Issues|Environmental|Public Services|Animal Rights and Wildlife Issues|Labor and Employment|Resolutions|Crime|State Agencies|Legal Issues
nc,2013,lower,HR 1261,Urge Congress/Terrorism Risk Insurance.,2014-06-11 00:21:52.854000,2014-07-03 00:24:54.894000,resolution,Resolutions|Legislative Affairs|Family and Children Issues|Insurance
nc,2013,lower,HR 1263,Support Fatherhood/Father's Day.,2014-06-12 00:21:24.324000,2014-06-14 00:17:44.662000,resolution,Resolutions|Legislative Affairs
nc,2013,lower,HR 1265,Honor Maya Angelou.,2014-06-13 00:27:51.890000,2014-07-03 00:24:48.822000,resolution,Legislative Affairs|Resolutions|Arts and Humanities|Family and Children Issues
nc,2013,lower,HR 1266,Honor Mona Cornwell.,2014-06-14 00:17:39.739000,2014-07-03 00:25:30.666000,resolution,Legislative Affairs|Resolutions|Education|Municipal and County Issues|Family and Children Issues
nc,2013,lower,HR 1269,Honor Legacies of James Beard/George Peabody.,2014-06-20 00:28:57.524000,2014-07-03 00:25:06.358000,resolution,Agriculture and Food|Legislative Affairs|Resolutions|Arts and Humanities|Family and Children Issues
nc,2013,lower,HR 1270,Honor Riverside Masonic Lodge.,2014-06-20 00:27:30.160000,2014-07-03 00:24:33.194000,resolution,"Legislative Affairs|Family and Children Issues|Municipal and County Issues|Labor and Employment|Other|Budget, Spending, and Taxes|State Agencies|Business and Consumers|Resolutions"
nc,2013,lower,HR 1272,Job Corps Week.,2014-07-01 00:17:45.333000,2014-07-04 00:22:27.670000,resolution,Legislative Affairs|Resolutions|Municipal and County Issues|Family and Children Issues
nc,2013,lower,HR 1273,Honor Ralph Donald Edwards.,2014-07-02 00:22:15.855000,2014-07-04 00:22:13.687000,resolution,Resolutions|Legislative Affairs|Family and Children Issues|Crime
nc,2013,lower,HR 1275,Fellowship of Christian Athletes.,2014-07-04 00:22:08.753000,2014-07-08 00:19:54.703000,resolution,Recreation|Resolutions|Social Issues|Legislative Affairs
nc,2013,lower,HR 1277,Honor Jim Fulghum.,2014-07-24 00:22:40.159000,2014-10-17 00:05:21.346000,resolution,Resolutions|Other|Legislative Affairs
nc,2013,lower,HR 169,Honor Fallen Soldiers.,2013-05-23 03:12:09.914000,2014-03-05 01:06:00.253000,resolution,Military|Resolutions|Legislative Affairs|Labor and Employment
nc,2013,lower,HR 190,Honor Ruth Graham.,2013-04-04 03:00:05.534000,2014-03-05 01:09:52.707000,resolution,Resolutions|Social Issues|Legislative Affairs
nc,2013,lower,HR 198,March of Dimes Anniversary.,2013-03-02 01:08:00.278000,2014-07-03 00:24:19.874000,resolution,"Family and Children Issues|Legislative Affairs|Health|Budget, Spending, and Taxes|Federal, State, and Local Relations|Resolutions|Business and Consumers"
nc,2013,lower,HR 2,Honor Representative Wainwright.,2013-02-05 19:38:59.077000,2014-07-03 00:24:20.218000,resolution,Resolutions|Legislative Affairs|Family and Children Issues
nc,2013,lower,HR 206,Honor Sponsors of Pittman-Robertson Act.,2013-03-05 01:05:02.758000,2014-07-03 00:25:12.146000,resolution,Family and Children Issues|Legislative Affairs|Environmental|Other|Resolutions|Animal Rights and Wildlife Issues
nc,2013,lower,HR 210,Honor Doc Watson.,2013-03-05 01:05:03.529000,2014-07-03 00:24:21.210000,resolution,Legislative Affairs|Resolutions|Arts and Humanities|Family and Children Issues
nc,2013,lower,HR 216,Honor Town of Proctorville.,2013-03-06 01:17:38.867000,2014-07-03 00:25:02.959000,resolution,Legislative Affairs|Resolutions|Municipal and County Issues|Family and Children Issues
nc,2013,lower,HR 275,Honor Girl Scouts.,2013-03-12 01:24:38.352000,2014-12-03 01:25:48.261000,resolution,"Family and Children Issues|Legislative Affairs|Sexual Orientation and Gender Issues|Federal, State, and Local Relations|Budget, Spending, and Taxes|Resolutions|Business and Consumers"
nc,2013,lower,HR 286,Honor Recovery of Bill of Rights.,2013-03-13 01:10:29.088000,2014-07-03 00:24:32.150000,resolution,Legislative Affairs|Resolutions|Arts and Humanities|Family and Children Issues
nc,2013,lower,HR 3,Honor Representative Larry Brown.,2013-02-05 19:38:59.611000,2014-07-03 00:25:36.374000,resolution,Resolutions|Legislative Affairs|Family and Children Issues
nc,2013,lower,HR 303,Honor Marine Corps & VMFA-312.,2013-03-14 02:04:19.997000,2014-07-03 00:24:32.786000,resolution,Military|Resolutions|Legislative Affairs|Family and Children Issues
nc,2013,lower,HR 342,Honor Winston-Salem's 100th Anniversary.,2013-03-20 01:35:38.688000,2014-07-03 00:24:30.470000,resolution,Legislative Affairs|Resolutions|Municipal and County Issues|Family and Children Issues
nc,2013,lower,HR 363,Honor Founders/Springfield's 150th.,2013-03-21 01:36:08.509000,2014-07-03 00:25:37.490000,resolution,Legislative Affairs|Resolutions|Social Issues|Municipal and County Issues|Family and Children Issues
nc,2013,lower,HR 419,Honor Women's History Month.,2013-03-26 02:12:50.994000,2014-07-03 00:24:19.722000,resolution,Resolutions|Sexual Orientation and Gender Issues|Legislative Affairs|Family and Children Issues|Civil Liberties and Civil Rights
nc,2013,lower,HR 47,Honor Conway's 100th Anniversary.,2013-02-05 19:39:39.803000,2014-07-03 00:25:01.525000,resolution,Legislative Affairs|Resolutions|Municipal and County Issues|Family and Children Issues
nc,2013,lower,HR 487,Honor the State's Veterans.,2013-03-29 01:54:26.172000,2014-12-03 01:26:35.405000,resolution,Military|Resolutions|Legislative Affairs|Family and Children Issues|Labor and Employment
nc,2013,lower,HR 50,Honor Don East.,2013-02-05 19:39:43.738000,2014-12-03 01:26:28.547000,resolution,Resolutions|Legislative Affairs
nc,2013,lower,HR 507,Honor Newland's Centennial.,2013-04-03 03:07:01.301000,2014-07-03 00:24:34.458000,resolution,Legislative Affairs|Resolutions|Municipal and County Issues|Family and Children Issues
nc,2013,lower,HR 508,Honor Founders of Mecklenburg County.,2013-04-03 03:07:01.395000,2014-07-03 00:24:31.983000,resolution,Legislative Affairs|Resolutions|Municipal and County Issues|Family and Children Issues
nc,2013,lower,HR 52,Honor Boy Scouts.,2013-02-05 19:39:45.248000,2014-12-03 01:25:56.815000,resolution,"Resolutions|Federal, State, and Local Relations|Legislative Affairs|Family and Children Issues"
nc,2013,lower,HR 54,2013 Permanent House Rules.,2013-02-05 19:39:47.114000,2014-07-03 00:24:13.805000,resolution,Resolutions|Legislative Affairs|Family and Children Issues
nc,2013,lower,HR 566,Honor Community Colleges' 50th Anniversary.,2013-04-04 03:01:15.965000,2014-07-03 00:25:25.018000,resolution,Resolutions|Education|Legislative Affairs|Family and Children Issues
nc,2013,lower,HR 572,NC Extension & Community Assoc. Anniversary.,2013-04-04 03:01:16.858000,2014-07-03 00:25:31.398000,resolution,"Family and Children Issues|Legislative Affairs|Federal, State, and Local Relations|Budget, Spending, and Taxes|Resolutions|Business and Consumers"
nc,2013,lower,HR 576,Honor Town of Wade.,2013-04-05 02:55:07.886000,2014-07-03 00:25:26.350000,resolution,Legislative Affairs|Resolutions|Municipal and County Issues|Family and Children Issues
nc,2013,lower,HR 577,Honor the Town of Linden.,2013-04-05 02:55:08.028000,2014-07-03 00:25:34.914000,resolution,Legislative Affairs|Resolutions|Municipal and County Issues|Family and Children Issues
nc,2013,lower,HR 578,Honor Town of Stedman.,2013-04-05 02:55:08.254000,2014-07-03 00:25:32.126000,resolution,Legislative Affairs|Resolutions|Municipal and County Issues|Family and Children Issues
nc,2013,lower,HR 583,Honor Sports Hall of Fame.,2013-04-05 02:55:08.820000,2014-07-03 00:24:39.690000,resolution,Recreation|Legislative Affairs|Resolutions|Arts and Humanities|Family and Children Issues
