state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
nc,2013,upper,SB 439,NCV00009057,lower,Second Reading,2013-06-10 19:25:00,other,111,2,7
nc,2013,upper,SJR 882,NCV00010348,lower,Second Reading,2014-06-24 16:26:00,other,114,0,6
nc,2013,upper,SJR 882,NCV00010347,upper,Second Reading,2014-06-24 15:07:00,other,48,0,2
nc,2013,lower,HB 194,NCV00007980,lower,Second Reading,2013-03-28 13:16:00,other,113,0,7
nc,2013,lower,HB 1031,NCV00010122,lower,A4 Alexander   Second Reading,2014-06-05 13:53:00,other,111,0,9
nc,2013,lower,HB 1031,NCV00010281,upper,Second Reading,2014-06-18 14:19:00,other,49,0,1
nc,2013,lower,HB 1031,NCV00010126,lower,A9 Murry   Second Reading,2014-06-05 14:36:00,other,114,0,6
nc,2013,lower,HB 1031,NCV00010125,lower,A2 Murry   Second Reading,2014-06-05 13:06:00,other,112,3,5
nc,2013,lower,HB 1031,NCV00010117,lower,Second Reading,2014-06-05 15:11:00,other,73,41,6
nc,2013,lower,HB 1031,NCV00010153,lower,A14 Ramsey   Third Reading,2014-06-10 16:35:00,other,115,1,4
nc,2013,lower,HB 1031,NCV00010280,upper,Third Reading,2014-06-18 14:25:00,other,49,0,1
nc,2013,lower,HB 1031,NCV00010151,lower,A12 Waddell   Third Reading,2014-06-10 16:18:00,other,117,0,3
nc,2013,lower,HB 1031,NCV00010155,lower,Third Reading,2014-06-10 16:49:00,other,81,36,3
nc,2013,lower,HB 1031,NCV00010118,lower,A8 Glazier   Second Reading,2014-06-05 14:18:00,other,67,48,5
nc,2013,lower,HB 1031,NCV00010123,lower,A6 Farmer-Butterfield   Second Reading,2014-06-05 14:00:00,other,39,75,6
nc,2013,lower,HB 1031,NCV00010121,lower,A3 Murry   Second Reading,2014-06-05 13:08:00,other,115,1,4
nc,2013,lower,HB 1220,NCV00010414,lower,M11 Concur,2014-06-26 13:11:00,other,112,1,7
nc,2013,lower,HB 1220,NCV00010415,upper,Second Reading,2014-06-26 11:34:00,other,45,0,5
nc,2013,lower,HB 1220,NCV00010301,lower,A1 Luebke   Second Reading,2014-06-19 13:21:00,other,112,0,8
nc,2013,lower,HB 1220,NCV00010416,upper,Amendment 1,2014-06-26 11:24:00,other,46,0,4
nc,2013,lower,HB 1220,NCV00010302,lower,Second Reading,2014-06-19 13:31:00,other,111,2,7
nc,2013,upper,SB 58,NCV00008403,upper,THIRD READING,2013-05-06 19:35:00,other,38,11,1
nc,2013,upper,SB 58,NCV00010418,lower,Second Reading,2014-06-25 16:09:00,other,112,0,8
nc,2013,upper,SB 58,NCV00010349,lower,Motion 12,2014-06-24 14:53:00,other,74,35,11
nc,2013,lower,HB 688,NCV00009962,upper,Conference Rpt Motion 8 To Adopt,2014-05-20 13:37:00,other,44,2,4
nc,2013,lower,HB 688,NCV00009095,lower,M11 Not Concur,2013-06-12 12:15:00,other,114,0,6
nc,2013,lower,HB 688,NCV00009987,lower,C RPT Adoption,2014-05-27 16:45:00,other,115,2,3
nc,2013,upper,SB 239,NCV00008932,lower,Second Reading,2013-06-04 14:24:00,other,116,0,4
nc,2013,lower,HB 242,NCV00008169,lower,Second Reading,2013-04-18 13:24:00,other,112,0,8
nc,2013,lower,HB 669,NCV00009905,lower,M11 Concur,2013-07-25 11:17:00,other,112,0,8
nc,2013,lower,HB 1087,NCV00010127,lower,Second Reading,2014-06-05 13:12:00,other,116,0,4
nc,2013,lower,HR 1273,NCV00010569,lower,R2 For Adoption,2014-07-02 14:54:00,other,115,0,5
nc,2013,lower,HB 1090,NCV00010282,lower,Second Reading,2014-06-18 17:21:00,other,113,0,7
nc,2013,upper,SB 269,NCV00008898,lower,Second Reading,2013-05-29 14:59:00,other,104,11,5
nc,2013,lower,HB 734,NCV00008425,lower,Second Reading,2013-05-06 21:03:00,other,87,27,6
nc,2013,lower,HB 734,NCV00008458,lower,Third Reading,2013-05-07 15:18:00,other,80,38,2
nc,2013,lower,HR 1265,NCV00010500,lower,R2 For Adoption,2014-07-01 15:09:00,other,108,0,12
nc,2013,upper,SB 520,NCV00008958,lower,Second Reading,2013-06-05 16:10:00,other,115,0,5
nc,2013,upper,SB 883,NCV00010623,upper,Amendment 1,2014-07-21 18:51:00,other,48,0,2
nc,2013,upper,SB 883,NCV00010716,upper,Motion 9 To Concur,2014-07-30 16:30:00,other,34,12,4
nc,2013,upper,SB 883,NCV00010624,upper,Second Reading,2014-07-21 18:54:00,other,35,13,2
nc,2013,lower,HB 1212,NCV00010587,upper,Second Reading,2014-07-15 14:51:00,other,47,0,3
nc,2013,lower,HB 1212,NCV00010350,lower,Second Reading,2014-06-23 19:24:00,other,110,1,9
nc,2013,lower,HB 1212,NCV00010590,upper,Third Reading,2014-07-16 15:17:00,other,47,0,3
nc,2013,lower,HB 1212,NCV00010351,lower,Third Reading,2014-06-24 14:21:00,other,111,0,9
nc,2013,upper,SB 741,NCV00010352,upper,Motion 9 To Concur,2014-06-24 15:50:00,other,47,0,3
nc,2013,lower,HB 1097,NCV00010419,lower,Second Reading,2014-06-25 16:54:00,other,112,0,8
nc,2013,lower,HB 301,NCV00008084,lower,Second Reading,2013-04-11 15:31:00,other,109,0,11
nc,2013,lower,HB 417,NCV00009889,lower,C RPT Adoption,2013-07-25 16:14:00,other,112,0,8
nc,2013,lower,HB 1103,NCV00009988,lower,Second Reading,2014-05-29 13:53:00,other,116,0,4
nc,2013,lower,HB 1103,NCV00010164,upper,Second Reading,2014-06-11 15:48:00,other,49,0,1
nc,2013,lower,HB 879,NCV00008324,lower,Second Reading,2013-04-30 15:24:00,other,118,0,2
nc,2013,lower,HB 1051,NCV00010421,lower,A1 Whitmire   Second Reading,2014-06-25 16:49:00,other,113,0,7
nc,2013,lower,HB 1051,NCV00010420,lower,Second Reading,2014-06-25 16:51:00,other,110,1,9
nc,2013,lower,HB 1106,NCV00010283,lower,Second Reading,2014-06-18 17:29:00,other,113,0,7
nc,2013,upper,SB 123,NCV00008017,lower,Second Reading,2013-04-04 14:31:00,other,110,0,10
nc,2013,lower,HR 1172,NCV00009989,lower,R2 For Adoption,2014-05-21 16:02:00,other,116,0,4
nc,2013,upper,SB 236,NCV00009926,lower,"Re-Refer SB 236 M8 Re-Refer Rules, Cal., & Oper. House",2013-07-11 18:58:00,other,71,34,14
nc,2013,upper,SB 132,NCV00009265,lower,Second Reading,2013-06-26 15:34:00,other,73,44,3
nc,2013,upper,SB 132,NCV00009256,lower,A5 Farmer-Butterfield   Third Reading,2013-06-27 12:37:00,other,110,4,6
nc,2013,upper,SB 132,NCV00009260,lower,A1 Jackson   Second Reading,2013-06-26 14:27:00,other,84,25,11
nc,2013,upper,SB 786,NCV00010007,upper,Amendment 6,2014-05-22 11:22:00,other,47,0,3
nc,2013,upper,SB 786,NCV00010020,lower,A1 Stam   Second Reading,2014-05-28 16:50:00,other,116,0,4
nc,2013,upper,SB 786,NCV00010778,lower,A13 Fisher   Third Reading,2014-05-29 14:43:00,other,42,67,11
nc,2013,upper,SB 786,NCV00010006,upper,Second Reading,2014-05-21 15:51:00,other,33,13,4
nc,2013,upper,SB 786,NCV00010016,lower,A8 Luebke   Third Reading,2014-05-29 14:28:00,other,45,70,5
nc,2013,upper,SB 786,NCV00010005,lower,A18 Cunningham   Third Reading,2014-05-29 15:31:00,other,45,69,6
nc,2013,upper,SB 786,NCV00010019,upper,Amendment 1,2014-05-21 14:57:00,other,17,29,4
nc,2013,upper,SB 786,NCV00009999,upper,Amendment 2,2014-05-21 15:10:00,other,16,30,4
nc,2013,upper,SB 786,NCV00010004,upper,Amendment 7,2014-05-22 11:42:00,other,47,0,3
nc,2013,upper,SB 786,NCV00010000,lower,Third Reading,2014-05-29 16:01:00,other,64,50,6
nc,2013,upper,SB 786,NCV00010017,lower,"A15 Martin, G.   Third Reading",2014-05-29 15:09:00,other,44,70,6
nc,2013,upper,SB 786,NCV00010011,lower,A7 Glazier   Third Reading,2014-05-29 14:24:00,other,46,69,5
nc,2013,upper,SB 786,NCV00010015,lower,A10 Hager   Third Reading,2014-05-29 14:33:00,other,114,1,5
nc,2013,upper,SB 786,NCV00010001,lower,Second Reading,2014-05-28 17:26:00,other,63,52,5
nc,2013,upper,SB 786,NCV00009997,lower,A3 Stam   Second Reading,2014-05-28 16:53:00,other,116,0,4
nc,2013,upper,SB 786,NCV00009995,upper,Third Reading,2014-05-22 11:51:00,other,35,12,3
nc,2013,upper,SB 786,NCV00010009,lower,A6 Collins M3 To Lay On The Table  Third Reading,2014-05-29 14:17:00,other,71,43,6
nc,2013,upper,SB 786,NCV00009996,upper,Amendment 8,2014-05-22 11:44:00,other,47,0,3
nc,2013,upper,SB 786,NCV00010010,lower,A2 Stam   Second Reading,2014-05-28 16:52:00,other,115,1,4
nc,2013,upper,SB 786,NCV00009991,lower,A5 Carney M3 To Lay On The Table  Third Reading,2014-05-29 14:15:00,other,61,51,8
nc,2013,upper,SB 786,NCV00010014,lower,A17 Jackson M3 To Lay On The Table  Third Reading,2014-05-29 15:26:00,other,58,53,9
nc,2013,upper,SB 786,NCV00010002,lower,A4 Meyer   Second Reading,2014-05-28 17:00:00,other,47,69,4
nc,2013,upper,SB 786,NCV00010008,lower,A19 Reives M3 To Lay On The Table  Third Reading,2014-05-29 15:34:00,other,60,53,7
nc,2013,upper,SB 786,NCV00009993,lower,A20 Hager   Third Reading,2014-05-29 15:35:00,other,111,1,8
nc,2013,upper,SB 786,NCV00009994,lower,Motion 12 - Add to Calendar,2014-05-28 15:44:00,other,66,50,4
nc,2013,upper,SB 786,NCV00010018,upper,Motion 9 To Concur,2014-05-29 18:24:00,other,33,12,5
nc,2013,upper,SB 786,NCV00010013,upper,Amendment 3,2014-05-21 15:16:00,other,16,30,4
nc,2013,upper,SB 786,NCV00009998,upper,Amendment 4,2014-05-21 15:22:00,other,16,30,4
nc,2013,upper,SB 786,NCV00009990,upper,Amendment 5,2014-05-21 15:40:00,other,26,20,4
nc,2013,upper,SB 744,NCV00010222,lower,A27 Cunningham   Second Reading,2014-06-12 18:04:00,other,114,2,4
nc,2013,upper,SB 744,NCV00010038,upper,Amendment 12,2014-05-30 18:35:00,other,31,16,3
nc,2013,upper,SB 744,NCV00010029,upper,Amendment 15,2014-05-30 19:01:00,other,44,3,3
nc,2013,upper,SB 744,NCV00010024,upper,Amendment 18,2014-05-30 19:10:00,other,45,2,3
nc,2013,upper,SB 744,NCV00010225,lower,A12 Lambeth   Second Reading,2014-06-12 14:34:00,other,114,0,6
nc,2013,upper,SB 744,NCV00010034,upper,Second Reading,2014-05-30 19:24:00,other,32,15,3
nc,2013,upper,SB 744,NCV00010758,upper,Conference Rpt Motion 8 To Adopt  Third Reading,2014-08-01 00:44:00,other,33,10,7
nc,2013,upper,SB 744,NCV00010040,upper,Amendment 20,2014-05-30 19:15:00,other,46,1,3
nc,2013,upper,SB 744,NCV00010203,lower,A14 Murry   Second Reading,2014-06-12 15:12:00,other,108,0,12
nc,2013,upper,SB 744,NCV00010039,upper,Amendment 8,2014-05-30 17:15:00,other,16,31,3
nc,2013,upper,SB 744,NCV00010228,lower,Third Reading,2014-06-13 10:50:00,other,77,35,8
nc,2013,upper,SB 744,NCV00010232,lower,A10 Glazier   Second Reading,2014-06-12 14:31:00,other,51,63,6
nc,2013,upper,SB 744,NCV00010212,lower,A20 Michaux   Second Reading,2014-06-12 15:48:00,other,44,71,5
nc,2013,upper,SB 744,NCV00010042,upper,Third Reading,2014-05-31 00:23:00,other,32,10,8
nc,2013,upper,SB 744,NCV00010235,lower,A37 Adams M3 To Lay On The Table  Second Reading,2014-06-12 19:29:00,other,69,45,6
nc,2013,upper,SB 744,NCV00010031,upper,Amendment 7,2014-05-30 17:12:00,other,47,0,3
nc,2013,upper,SB 744,NCV00010217,lower,A25 Holley   Second Reading,2014-06-12 16:26:00,other,41,73,6
nc,2013,upper,SB 744,NCV00010760,lower,R2 Ruled Mat'l   C RPT Adoption,2014-08-01 13:28:00,other,68,46,5
nc,2013,upper,SB 744,NCV00010253,upper,Motion 9 To Concur,2014-06-16 20:01:00,other,0,49,1
nc,2013,upper,SB 744,NCV00010759,upper,Conference Rpt Motion 8 To Adopt  Second Reading,2014-07-31 17:32:00,other,32,13,5
nc,2013,upper,SB 744,NCV00010226,lower,A8 Stam   Second Reading,2014-06-12 14:02:00,other,115,0,5
nc,2013,upper,SB 744,NCV00010211,lower,A16 Dollar   Second Reading,2014-06-12 15:33:00,other,113,1,6
nc,2013,upper,SB 744,NCV00010035,upper,Amendment 2,2014-05-30 17:05:00,other,47,0,3
nc,2013,upper,SB 744,NCV00010210,lower,A18 Murry   Second Reading,2014-06-12 15:36:00,other,117,0,3
nc,2013,upper,SB 744,NCV00010209,lower,A23 Reives   Second Reading,2014-06-12 15:58:00,other,47,69,4
nc,2013,upper,SB 744,NCV00010023,upper,Amendment 21,2014-05-31 00:22:00,other,42,0,8
nc,2013,upper,SB 744,NCV00010027,upper,Amendment 19,2014-05-30 19:11:00,other,47,0,3
nc,2013,upper,SB 744,NCV00010036,upper,Amendment 13,2014-05-30 18:45:00,other,47,0,3
nc,2013,upper,SB 744,NCV00010201,lower,A5 Speciale   Second Reading,2014-06-12 13:55:00,other,46,68,6
nc,2013,upper,SB 744,NCV00010200,lower,A33 Stam Perfecting Amendment  Second Reading,2014-06-12 18:56:00,other,110,6,4
nc,2013,upper,SB 744,NCV00010043,upper,Amendment 9,2014-05-30 17:33:00,other,46,1,3
nc,2013,upper,SB 744,NCV00010231,lower,"A39 Hall, L.   Third Reading",2014-06-13 09:31:00,other,42,69,9
nc,2013,upper,SB 744,NCV00010026,upper,Amendment 5,2014-05-30 17:09:00,other,47,0,3
nc,2013,upper,SB 744,NCV00010204,lower,A3 Jackson M3 To Lay On The Table  Second Reading,2014-06-12 13:34:00,other,61,50,9
nc,2013,upper,SB 744,NCV00010238,lower,A38 Blackwell   Third Reading,2014-06-13 09:19:00,other,111,0,9
nc,2013,upper,SB 744,NCV00010219,lower,A30 Mobley M4 Previous Question  Second Reading,2014-06-12 18:41:00,other,64,48,8
nc,2013,upper,SB 744,NCV00010218,lower,A31 Stam   Second Reading,2014-06-12 18:48:00,other,114,2,4
nc,2013,upper,SB 744,NCV00010037,upper,Amendment 1,2014-05-30 17:04:00,other,47,0,3
nc,2013,upper,SB 744,NCV00010216,lower,A17 Burr   Second Reading,2014-06-12 15:35:00,other,117,0,3
nc,2013,upper,SB 744,NCV00010030,upper,Amendment 16,2014-05-30 19:03:00,other,47,0,3
nc,2013,upper,SB 744,NCV00010208,lower,A6 Torbett   Second Reading,2014-06-12 13:57:00,other,115,0,5
nc,2013,upper,SB 744,NCV00010224,lower,A26 Saine   Second Reading,2014-06-12 17:36:00,other,75,41,4
nc,2013,upper,SB 744,NCV00010234,lower,A30 Mobley   Second Reading,2014-06-12 18:45:00,other,49,66,5
nc,2013,upper,SB 744,NCV00010205,lower,Second Reading,2014-06-12 20:16:00,other,81,36,3
nc,2013,upper,SB 744,NCV00010028,upper,Amendment 3,2014-05-30 17:06:00,other,47,0,3
nc,2013,upper,SB 744,NCV00010202,lower,A32 Davis   Second Reading,2014-06-12 19:04:00,other,90,26,4
nc,2013,upper,SB 744,NCV00010033,upper,Amendment 6,2014-05-30 17:10:00,other,47,0,3
nc,2013,upper,SB 744,NCV00010237,lower,A35 Avila   Second Reading,2014-06-12 19:06:00,other,113,1,6
nc,2013,upper,SB 744,NCV00010229,lower,A2 Jeter   Second Reading,2014-06-12 13:28:00,other,113,0,7
nc,2013,upper,SB 744,NCV00010207,lower,A1 Waddell   Second Reading,2014-06-12 13:25:00,other,109,0,11
nc,2013,upper,SB 744,NCV00010215,lower,A4 Murry   Second Reading,2014-06-12 13:36:00,other,116,0,4
nc,2013,upper,SB 744,NCV00010230,lower,A7 Jackson   Second Reading,2014-06-12 14:01:00,other,47,67,6
nc,2013,upper,SB 744,NCV00010213,lower,A11 Lambeth   Second Reading,2014-06-12 14:32:00,other,115,1,4
nc,2013,upper,SB 744,NCV00010206,lower,A9 Faircloth   Second Reading,2014-06-12 14:05:00,other,107,8,5
nc,2013,upper,SB 744,NCV00010220,lower,A28 Cleveland   Second Reading,2014-06-12 18:00:00,other,30,86,4
nc,2013,upper,SB 744,NCV00010032,upper,Amendment 10,2014-05-30 18:08:00,other,16,31,3
nc,2013,upper,SB 744,NCV00010233,lower,A15 Speciale   Second Reading,2014-06-12 15:32:00,other,30,85,5
nc,2013,upper,SB 744,NCV00010221,lower,A40 Michaux M3 To Lay On The Table  Third Reading,2014-06-13 09:39:00,other,66,45,9
nc,2013,upper,SB 744,NCV00010025,upper,Amendment 4,2014-05-30 17:07:00,other,47,0,3
nc,2013,upper,SB 744,NCV00010774,lower,R3 Ruled Mat'l   C RPT Adoption,2014-08-02 09:39:00,other,66,44,9
nc,2013,upper,SB 744,NCV00010223,lower,A36 Avila   Second Reading,2014-06-12 19:08:00,other,113,1,6
nc,2013,upper,SB 744,NCV00010227,lower,A34 Howard Perfecting Amendment  Second Reading,2014-06-12 18:58:00,other,81,35,4
nc,2013,upper,SB 744,NCV00010041,upper,Amendment 17,2014-05-30 19:08:00,other,31,16,3
nc,2013,upper,SB 33,NCV00007958,lower,A1 Stevens   Second Reading,2013-03-27 15:47:00,other,118,0,2
nc,2013,upper,SB 871,NCV00010486,lower,Third Reading,2014-06-30 18:22:00,other,114,1,5
nc,2013,upper,SB 871,NCV00010184,upper,Second Reading,2014-06-12 08:11:00,other,44,0,6
nc,2013,upper,SB 871,NCV00010501,upper,Motion 9 To Concur,2014-06-30 19:30:00,other,48,0,2
nc,2013,upper,SB 871,NCV00010254,upper,Third Reading,2014-06-16 19:17:00,other,49,0,1
nc,2013,upper,SB 871,NCV00010422,lower,Second Reading,2014-06-26 15:05:00,other,109,0,11
nc,2013,lower,HJR 1121,NCV00010044,upper,Second Reading,2014-05-27 17:30:00,other,47,0,3
nc,2013,lower,HJR 1121,NCV00010045,lower,Second Reading,2014-05-27 16:21:00,other,118,0,2
nc,2013,upper,SB 399,NCV00008564,upper,Second Reading,2013-05-13 19:15:00,other,49,0,1
nc,2013,lower,HB 935,NCV00008460,lower,A3 Burr   Third Reading,2013-05-07 15:22:00,other,115,1,4
nc,2013,lower,HB 366,NCV00010570,lower,M11 Not Concur,2014-07-03 11:46:00,other,108,0,12
nc,2013,lower,HB 366,NCV00010424,upper,Amendment 1,2014-06-26 11:56:00,other,45,0,5
nc,2013,lower,HB 366,NCV00010708,upper,Conference Rpt Motion 8 To Adopt  Second Reading,2014-07-29 14:50:00,other,45,0,5
nc,2013,lower,HB 366,NCV00010425,upper,Second Reading,2014-06-26 12:11:00,other,44,0,6
nc,2013,lower,HB 366,NCV00008033,lower,Second Reading,2013-04-04 14:08:00,other,108,1,11
nc,2013,lower,HB 366,NCV00010423,upper,Amendment 2,2014-06-26 12:10:00,other,9,35,6
nc,2013,lower,HB 366,NCV00010718,upper,Conference Rpt Motion 8 To Adopt  Third Reading,2014-07-30 11:06:00,other,48,0,2
nc,2013,lower,HR 1272,NCV00010571,lower,R2 For Adoption,2014-07-02 14:48:00,other,113,0,7
nc,2013,lower,HB 1027,NCV00010046,lower,Second Reading,2014-05-29 13:51:00,other,115,1,4
nc,2013,lower,HB 692,NCV00008512,lower,A1 Szoka   Second Reading,2013-05-08 16:52:00,other,113,0,7
nc,2013,lower,HB 692,NCV00009748,lower,M11 Concur,2013-07-22 16:27:00,other,106,6,8
nc,2013,lower,HB 1101,NCV00010092,lower,Second Reading,2014-06-03 15:36:00,other,114,0,6
nc,2013,lower,HB 1061,NCV00010109,lower,A1 Holloway   Second Reading,2014-06-04 17:21:00,other,116,2,2
nc,2013,lower,HB 1061,NCV00010110,lower,Second Reading,2014-06-04 17:52:00,other,78,39,3
nc,2013,lower,HB 1052,NCV00010303,lower,Second Reading,2014-06-19 13:51:00,other,116,0,4
nc,2013,lower,HB 1052,NCV00010353,lower,Third Reading,2014-06-23 19:25:00,other,111,0,9
nc,2013,lower,HB 1052,NCV00010426,upper,Second Reading,2014-06-26 11:49:00,other,44,0,6
nc,2013,lower,HB 1052,NCV00010502,upper,Third Reading,2014-06-30 19:20:00,other,48,0,2
nc,2013,lower,HB 346,NCV00010354,upper,Second Reading,2014-06-23 19:15:00,other,46,2,2
nc,2013,lower,HB 346,NCV00008090,lower,Second Reading,2013-04-11 15:40:00,other,108,0,12
nc,2013,lower,HB 346,NCV00008091,lower,A1 Faircloth   Second Reading,2013-04-11 15:39:00,other,109,0,11
nc,2013,lower,HJR 64,NCV00007846,lower,Second Reading,2013-02-06 14:55:00,other,119,0,1
nc,2013,lower,HB 821,NCV00008394,lower,Second Reading,2013-05-02 14:10:00,other,111,0,9
nc,2013,lower,HR 190,NCV00008074,lower,R2 For Adoption,2013-04-10 15:10:00,other,118,0,2
nc,2013,upper,SB 182,NCV00009734,lower,A1 Stam   Second Reading,2013-07-22 17:01:00,other,111,0,9
nc,2013,lower,HJR 444,NCV00007996,lower,Second Reading,2013-04-02 14:57:00,other,118,0,2
nc,2013,lower,HB 650,NCV00008350,lower,Second Reading,2013-05-01 15:24:00,other,115,0,5
nc,2013,lower,HR 940,NCV00008141,lower,R2 For Adoption,2013-04-16 15:00:00,other,111,0,9
nc,2013,lower,HJR 21,NCV00008006,lower,A1 Luebke M3 To Lay On The Table  Second Reading,2013-04-03 09:21:00,other,76,37,7
nc,2013,lower,HB 1245,NCV00010428,lower,Second Reading,2014-06-26 11:49:00,other,114,1,5
nc,2013,lower,HB 1245,NCV00010625,upper,Third Reading,2014-07-21 18:49:00,other,48,0,2
nc,2013,lower,HB 1245,NCV00010607,upper,Second Reading,2014-07-17 10:50:00,other,44,0,6
nc,2013,lower,HB 1245,NCV00010487,lower,Third Reading,2014-06-30 18:16:00,other,113,1,6
nc,2013,lower,HJR 514,NCV00008447,lower,Second Reading,2013-05-07 14:53:00,other,119,0,1
nc,2013,upper,SB 558,NCV00009803,lower,M4 Previous Question  Third Reading,2013-07-24 21:04:00,other,77,34,9
nc,2013,upper,SB 558,NCV00009767,lower,Second Reading,2013-07-23 19:55:00,other,61,51,8
nc,2013,lower,HB 1152,NCV00010094,lower,Second Reading,2014-06-03 15:56:00,other,114,0,6
nc,2013,lower,HB 1152,NCV00010093,lower,A1 Moffitt   Second Reading,2014-06-03 15:55:00,other,114,0,6
nc,2013,lower,HB 1182,NCV00010429,upper,Second Reading,2014-06-26 11:52:00,other,44,0,6
nc,2013,lower,HB 1182,NCV00010355,lower,Third Reading,2014-06-23 19:27:00,other,109,1,10
nc,2013,lower,HB 1182,NCV00010304,lower,Second Reading,2014-06-19 14:03:00,other,111,2,7
nc,2013,lower,HB 1182,NCV00010503,upper,Third Reading,2014-06-30 19:20:00,other,48,0,2
nc,2013,lower,HB 937,NCV00008462,lower,A9 Harrison M3 To Lay On The Table  Third Reading,2013-05-07 15:46:00,other,74,43,3
nc,2013,lower,HB 937,NCV00008434,lower,A2 Adams M3 To Lay On The Table  Second Reading,2013-05-06 21:26:00,other,74,39,7
nc,2013,lower,HR 596,NCV00008113,lower,R2 For Adoption,2013-04-09 14:39:00,other,120,0,0
nc,2013,lower,HR 1261,NCV00010356,lower,R2 For Adoption,2014-06-24 14:19:00,other,111,0,9
nc,2013,lower,HB 74,NCV00009876,lower,R2 Ruled Mat'l  C RPT Adoption,2013-07-25 16:56:00,other,78,34,8
nc,2013,lower,HB 1057,NCV00010431,lower,A2 Daughtry   Third Reading,2014-06-25 16:43:00,other,113,0,7
nc,2013,lower,HB 1057,NCV00010357,lower,Second Reading,2014-06-24 15:00:00,other,84,27,9
nc,2013,lower,HB 1057,NCV00010358,lower,A1 Baskerville   Second Reading,2014-06-24 14:58:00,other,109,1,10
nc,2013,lower,HB 1057,NCV00010430,lower,Third Reading,2014-06-25 16:46:00,other,113,0,7
nc,2013,lower,HB 112,NCV00009885,lower,M11 Concur Sen. Amd. 1,2013-07-26 09:14:00,other,98,0,22
nc,2013,lower,HB 112,NCV00008754,lower,Second Reading,2013-05-15 18:55:00,other,113,0,7
nc,2013,upper,SB 402,NCV00009957,lower,A1 West ALU-18  Second Reading,2013-06-12 13:39:00,other,112,1,7
nc,2013,upper,SB 402,NCV00009796,lower,R3 Ruled Mat'l  C RPT Adoption,2013-07-24 16:47:00,other,65,53,2
nc,2013,upper,SB 402,NCV00009077,lower,A24 Mobley M3 To Lay On The Table  Second Reading,2013-06-12 17:14:00,other,64,46,10
nc,2013,lower,HB 369,NCV00010611,upper,Amendment 5,2014-07-17 11:04:00,other,44,1,5
nc,2013,lower,HB 369,NCV00010656,upper,Second Reading,2014-07-24 11:33:00,other,46,1,3
nc,2013,lower,HB 369,NCV00010614,upper,Second Reading,2014-07-17 11:08:00,other,45,1,4
